0.145526,-0.423157,-0.204263,0.506678,-1.45175,-0.298883,-0.539802,-1.00121,-1.44845,-0.607264,-0.0762453,-0.156022,0.432778,-2.10519,-1.03188,0.661024,-1.46763,-0.734108,0.540362,-1.36817,-0.395932,0.747911,-0.412781,-0.538878
0.28696,-0.346038,-0.824613,-0.296138,-2.0694,-1.33779,-0.101014,-2.13065,-1.27604,0.622518,-1.00871,-0.931498,-0.785,-2.09878,-0.789812,0.26116,-1.82487,-0.456686,-0.141564,-0.477301,-0.506114,0.771153,-0.27496,-0.950685
-0.582652,-1.21085,-0.814316,-0.543364,-1.6797,-0.122433,0.630033,-1.5117,-0.357604,0.670251,-1.41757,-1.20513,0.131591,-0.631039,-1.13041,0.610882,-0.542827,-0.458983,-0.301247,-1.91748,-1.20583,-0.232923,-2.356,-0.988034
-0.665397,-1.88893,-1.5408,0.0227627,-1.90169,-0.277284,0.277494,-0.18522,-0.0513382,0.257044,-2.32759,-1.1718,0.616792,-1.27474,-1.52254,-0.076347,-0.0279348,-1.39768,-0.268234,-0.13215,-1.50741,-0.507558,-0.385518,-0.531082
0.281245,-2.06293,-0.843142,-0.660645,-1.43212,-1.18574,-0.330214,-0.35957,-1.28592,0.498972,-0.563434,-1.16355,-0.734467,-0.339608,-0.0694135,-0.254104,-1.55244,-0.829784,0.185761,-1.90931,-0.190654,-0.562572,-0.262504,-0.724075
-0.335206,-1.05246,-1.38625,-0.348512,-0.893195,-0.628766,-0.330498,-0.519411,-0.0936454,-0.127654,-0.656779,-0.730574,-0.482989,-1.12243,-0.231843,0.185015,-1.20376,-1.10911,-0.752698,-2.33075,-0.198517,-0.699458,-1.71559,-0.38603
-0.485001,-1.70621,-0.0942059,0.23346,-1.71782,-1.26649,0.254892,-1.93521,-1.10939,-0.412072,-1.68676,-0.753249,0.186764,-0.931546,-1.00554,-0.500039,-0.203317,-0.258886,0.684408,-0.620183,-0.0377289,-0.266044,-1.88511,-0.932513
0.070263,-1.57399,-1.14351,0.748339,-0.507229,-1.12481,-0.107248,-1.76476,-0.0591101,0.616471,-1.70923,-0.519389,-0.54285,-0.583853,-1.44972,-0.651369,-2.04976,0,-0.311187,-1.69534,-0.660896,0.136165,-0.803469,-0.609125
0.527867,-1.40443,-1.10454,0.132472,-1.42541,-1.0564,-0.506436,-1.45254,-0.305975,0.670344,-1.62939,-0.479003,0.316627,-1.80928,-0.371237,-0.106013,-1.64776,-0.696581,-0.629593,-1.21055,-0.908567,0.492829,-1.31938,-1.42194
-0.402791,-2.1651,-1.23946,-0.785,-1.05438,-1.32062,-0.734212,-1.07269,-1.31207,0.461778,-0.503875,-1.07113,0.302552,-1.23897,-0.724442,-0.0626763,-2.08936,0,-0.53888,-1.20794,-1.36527,0.73337,-1.40597,-0.0412312
