-0.222441,-1.2267,-0.0846132,0.392155,-1.82287,-1.16361,0.142003,-0.375001,-1.4344,-0.213494,-0.681425,-1.02273,0.514792,-1.65174,-1.10706,0.661024,-1.04968,-1.02695,-0.178086,-0.126919,-1.0693,0.728193,-0.431056,-0.673215
-0.164004,-0.380171,-1.15731,-0.366202,-0.50434,-0.665458,0.432432,-0.894325,-1.3326,-0.0209247,-1.61302,-1.07777,0.706173,-1.07254,-1.50654,0.453385,-0.192232,-0.140443,-0.506029,-0.433612,-0.788635,-0.34714,-0.27496,-1.03559
-0.56297,-2.0933,-1.49018,-0.500195,-1.45693,-0.486827,0.562436,-0.997489,-0.471944,0.244444,-0.0823526,-0.835688,0.131591,-2.15774,-0.540086,0.1117,-0.892848,-1.01736,-0.117203,-2.04953,-1.01949,-0.181334,-1.38825,-0.931413
0.399061,-1.78999,-0.0869169,-0.448726,-1.7883,-0.749562,-0.13225,-1.4487,-1.41402,-0.680742,-1.29915,-1.15724,-0.242685,-0.248785,-0.517856,0.144028,-0.9,-1.44141,0.566958,-0.780494,-0.904135,-0.733947,-1.78672,-1.02164
-0.785,-0.0989012,-0.859862,0.40248,-2.06176,-0.175176,0.71564,-1.91944,-1.32147,-0.0978421,-2.356,-0.369512,0.343311,-2.18792,-0.34213,-0.292192,-0.9865,-1.42091,-0.271342,-0.786248,-0.635172,-0.653465,-1.71068,-1.47696
0.211706,-0.770609,-0.598445,-0.280723,-0.194044,-1.40318,-0.276421,-0.613617,-0.695694,0.573092,-0.094288,-0.269791,-0.729313,-1.62939,-0.257442,0.421216,-1.04798,-0.934657,-0.519322,-2.21857,-1.01185,-0.680255,-0.374481,-0.555809
-0.293528,-0.946301,-1.25919,-0.485499,-0.519611,-1.53565,0.467415,-2.09539,-1.12363,-0.150362,-1.10568,-0.880579,-0.524447,-1.56812,-0.508302,-0.0700882,-2.24558,-0.666058,-0.0662463,-0.686921,-1.06801,-0.233333,-1.59077,-0.232031
0.070263,-0.787395,-0.080858,0.68314,-0.0607249,-0.0241712,-0.743033,-1.9715,-0.25363,-0.128474,-0.21828,-1.07541,-0.0485158,-2.04269,-0.0497812,-0.19963,-1.80182,-1.53597,0.0783271,-1.78923,-1.26833,0.698613,-0.923977,-0.37877
0.232592,-1.25519,-1.13751,-0.308933,-0.508607,-1.0564,0.123936,-1.3322,-1.01844,-0.620278,-0.704978,-1.19144,-0.192542,-1.86845,-0.858394,0.407734,-1.80663,-0.236681,-0.229441,-1.09115,-1.20723,0.0161549,-1.34501,-1.42194
0.549071,-1.58468,-0.797675,0.652778,-1.34137,-1.33603,-0.191667,-0.480338,-1.3209,0.178497,-0.101075,-0.408146,0.523393,-1.16314,-1.57,-0.105463,-2.356,-0.747791,0.136516,-0.624241,-1.17237,-0.0272526,-1.40597,-0.275422
