-0.412016,-1.2267,-0.0846132,-0.302056,-0.545611,-1.16361,0.142003,-0.512905,-1.15449,0.69666,-0.900201,-1.02273,0.514792,-1.65174,-0.0364852,0.559083,-1.04968,-1.02695,-0.178086,-1.36333,-1.0693,-0.251031,-0.491278,-0.561909
-0.164004,-0.380171,-1.15731,-0.366202,-0.50434,-0.665458,0.432432,-0.99021,-1.3326,0.485879,-1.61302,-1.07777,0.706173,-1.07254,-1.38984,0.160837,-0.192232,-0.31636,-0.506029,-0.433612,-0.0449917,0.587859,-0.27496,-0.798159
-0.56297,-2.0933,-1.49018,-0.500195,-1.45693,-1.18778,0.130698,-0.795641,-1.35069,0.244444,-0.0823526,-0.807055,-0.532973,-0.464984,-1.09021,0.610882,-0.892848,-0.373853,-0.311692,-1.40007,-1.01949,-0.181334,-1.49432,-0.931413
0.399061,-1.15804,-0.0869169,-0.448726,-0.650106,-0.749562,-0.13225,-1.4487,-1.00583,-0.680742,-0.494996,-1.47327,-0.242685,-0.800705,-0.517856,0.144028,-0.9,-1.57,0.785,-0.137906,-0.904135,-0.733947,-1.78672,-1.02164
-0.785,-0.571311,-0.869578,-0.738787,-0.254675,-1.22035,0.71564,-2.11158,-1.28592,-0.0978421,-2.11567,-0.787808,0.785,-2.18792,-0.34213,-0.254104,-2.18637,-1.42091,-0.271342,-0.422383,-0.0640368,-0.785,-0.137947,-1.47696
0.211706,-0.856816,-1.29189,-0.452703,-0.194044,-1.40318,0.628759,-0.613617,-0.22138,0.238793,-0.094288,-0.282225,-0.555923,-1.62939,-0.2878,0.421216,-0.0420418,-0.934657,-0.519322,-2.21857,-1.02876,-0.103312,-0.374481,-0.234894
-0.122281,-0.946301,-1.4588,-0.485499,-0.519611,-0.917916,0.61142,-0.573817,-1.10348,-0.0998175,-2.1414,-0.880579,-0.519373,-0.931691,-0.508302,-0.0700882,-0.976833,-0.666058,-0.0836326,-0.686921,-1.33013,-0.233333,-1.59077,-0.232031
0.070263,-1.38752,-0.080858,0.785,-0.0607249,-0.0241712,0.130371,-2.02804,-1.23513,0.712301,-0.21828,-1.49242,0.379495,-2.04269,-0.615912,-0.19963,-1.80182,-1.53597,0.0783271,-1.78923,-1.14243,-0.640166,-0.923977,-0.37877
0.785,-1.08032,-1.13751,-0.308933,-1.56768,-1.14495,0.123936,-0.64283,-1.01844,0.0748279,-1.67782,-0.938664,-0.705196,-1.86845,-0.858394,0.517083,-1.80663,-0.236681,-0.229441,-1.11973,-1.20723,0.0161549,-1.89961,-0.795378
-0.590862,-2.356,-0.0602085,0.652778,-0.0359494,-1.52182,0.761079,-0.480338,-0.0402916,0.0134941,-2.23002,-0.408146,0.523393,-2.356,-1.25601,-0.171592,-2.30678,-1.04928,0.136516,-0.624241,-1.17237,-0.0272526,-1.40597,-0.275422
