-0.434078,-0.423157,-0.204263,-0.716763,-1.45175,-0.298883,-0.100264,-0.47902,-0.470314,-0.645884,-0.126816,0,0.432778,-1.94798,0,0.615765,-1.46763,-1.24244,0.540362,-0.32728,-1.18481,0.747911,-0.412781,-0.538878
-0.316967,-0.992888,-0.826638,-0.296138,-2.0694,-1.17939,-0.101014,-2.13065,-1.2641,0.622518,-2.14996,-0.931498,0.559553,-2.09878,-0.918432,-0.574651,-0.712198,-0.391758,-0.785,-1.62251,-0.506114,-0.272639,-0.27496,-0.950685
0.757006,-1.21085,-0.814316,-0.598137,-1.6797,-0.122433,0.314568,-2.0869,-1.29357,0.670251,-1.41757,-1.20513,0.17786,-0.971024,-1.13041,0.0825051,-1.17907,-0.824858,-0.59092,-1.91748,-1.20583,-0.232923,-2.356,-0.988034
0.0252326,-1.88893,-1.5408,0.274675,-1.7883,-0.277284,-0.287027,-0.18522,-0.0513382,-0.389697,-0.62149,-0.364273,0.710165,-1.27474,-1.52254,-0.076347,-0.0279348,-0.00701338,0.695133,-1.35545,-1.20036,-0.507558,-0.385518,-0.531082
-0.785,-1.26822,-0.971335,-0.750189,-1.43212,-1.13635,-0.330214,-1.06431,-1.27658,0.498972,-2.19611,-1.16355,-0.734467,-0.339608,-0.279262,-0.0487955,-1.55244,-1.01199,0.185761,-1.98791,-0.640617,0.0701766,-0.356919,-0.294604
0.420307,-1.05246,-1.38625,0.63006,-2.06201,-0.967024,-0.29929,-1.45905,-0.0723305,-0.127654,-0.656779,-0.00980985,0.778904,-1.45898,-1.22405,0.185015,-1.04798,-1.10911,0.0550751,-2.33075,-1.01185,-0.471495,-1.71559,-0.38603
-0.485001,-2.34574,-0.0336061,0.23346,-0.555495,-1.51877,0.208338,-1.93521,-1.12363,0.518199,-2.23287,-0.753249,0.549567,-0.931546,-0.342505,-0.185599,-1.63835,-0.258886,0.684408,-1.84746,-0.887999,-0.266044,-1.88511,-0.932513
0.070263,-1.4339,-1.14351,0.785,-0.507229,-1.12481,0.16968,-1.26543,-0.0757641,0.603488,-0.60267,-0.519389,-0.665308,-0.583853,-1.15655,-0.651369,-2.04976,0,0.785,-0.561622,-0.660896,0.136165,-0.983856,-0.566233
0.735513,-1.36118,-1.10454,-0.307436,-1.42541,-0.474822,-0.506436,-0.326357,-0.211224,0.301057,-2.0552,-0.479003,0.316627,-2.04447,-0.371237,-0.106013,-1.66364,-0.484338,0.367069,-1.21055,-0.908567,0.122498,-1.34501,-1.42194
-0.688229,-2.1651,-0.767398,-0.127206,-0.412765,-1.32062,-0.611196,-1.72445,-1.31207,0.785,-0.805362,-1.38969,-0.166075,-0.0422485,-0.724442,-0.458907,-2.08936,0,-0.53888,-1.20794,-0.717291,0.73337,-1.40597,-0.0412312
