-0.157427,-1.25957,-0.931437,0.506678,-0.818852,-0.27577,-0.100264,-0.20419,-0.27238,-0.645884,-0.126816,-0.0172819,-0.772444,-1.7373,-0.0364852,0.661024,-2.00443,-1.24244,0.513356,-1.36817,-1.54244,0.597924,-0.506122,-0.711396
-0.385145,-0.476634,-0.826638,-0.366202,-0.910572,-0.860484,0.146527,-2.10443,-1.3326,0.622518,-1.61302,-1.06685,0.613613,-1.28117,-0.242259,-0.274828,-0.712198,-0.79027,0.575573,-0.433612,-0.0449917,-0.176319,-0.522251,-0.86113
-0.502435,-1.21085,-0.289222,-0.543364,-2.15908,-0.175688,0.130698,-2.14037,-1.28207,-0.667662,-0.0823526,-0.0403201,0.09581,-0.971024,-0.632793,-0.752191,-1.15744,-0.771839,-0.427918,-1.40007,-1.01949,0.606641,-1.48292,-0.93546
0.635678,-0.633067,-0.0869169,0.297748,-1.7883,-0.749562,-0.635705,-1.4487,-1.41402,0.643605,-0.733266,-0.334073,-0.374198,-0.742037,-0.505085,-0.662256,-0.0357556,-1.4035,-0.23763,-0.0225192,-1.10382,-0.531327,-1.87411,-1.07465
0.323123,-0.248321,-1.38739,-0.27465,-0.24198,-1.20509,0.15319,-1.34488,-1.28592,0.731009,-2.19611,-0.446891,-0.0908127,-1.69746,-0.189073,-0.292192,-1.52158,-1.01199,0.146753,-1.80803,-1.32689,0.174927,-0.262504,-0.317963
0.101164,-0.917067,-0.600492,-0.622725,-0.194044,-0.0741323,-0.7557,-0.613617,-1.37133,0.573092,-0.347794,-0.122508,-0.482989,-1.98796,-0.393981,-0.723257,-0.0832794,-0.644843,0.118018,-2.21857,-0.147766,-0.543311,-1.57887,-0.0878896
0.719955,-2.34574,-0.981038,0.292435,-2.12297,-0.917916,0.779808,-1.01059,-1.34011,0.497854,-2.07123,-0.931679,-0.284427,-1.61319,-0.416891,0.292743,-1.47788,-0.53483,-0.112362,-0.749126,-0.866211,-0.413592,-0.162805,-0.569947
0.070263,-1.38752,-0.529104,0.68314,-1.16519,-1.56447,-0.771286,-1.29498,-1.01975,0.663679,-0.202495,-0.841929,-0.38654,-0.889636,-0.326067,-0.651369,-0.99944,-0.685294,0.775936,-0.670311,-1.35778,-0.613736,-2.08747,-0.37877
0.735513,-1.12313,-0.597718,0.159958,-2.12585,-0.474822,0.557545,-1.27892,-0.63565,0.210634,-1.5816,-1.18176,-0.731424,-0.357012,-0.311556,0.407734,-1.80663,-1.07433,0.367069,-1.24219,-1.20723,-0.515882,-1.89961,-1.42194
-0.644924,-0.618609,-1.05628,-0.18715,-0.0438738,-1.50269,-0.747123,-2.32212,-1.42427,-0.780712,-2.20846,-0.408146,0.523393,-2.23954,-0.860805,0.49844,-1.89698,-0.0610516,-0.0543514,-1.31338,-1.48149,-0.0746762,-1.40597,-0.0632557
-0.197844,-1.99419,-0.0285796,-0.552219,-0.732372,-1.5071,0.226974,-0.812545,-1.22869,-0.263594,-0.18564,-0.188439,-0.326484,-1.92388,-0.568501,-0.66051,-1.02245,-0.4416,0.0667955,-0.93582,-1.48301,0.753815,-2.16143,-0.27491
0.659591,-0.597416,-0.373795,-0.488897,-0.802214,-1.32946,-0.0561843,-0.778664,-0.467515,-0.0463866,-0.435581,-0.960468,-0.208152,-1.09735,-0.677974,-0.399431,-0.547336,-1.11114,0.382408,-0.0109416,-0.831454,-0.193499,-2.24176,-1.34404
0.445646,-1.35377,-1.43102,-0.667832,-0.954575,-0.939057,0.623158,-1.57806,-0.371632,0.404497,-1.85944,-0.525768,-0.265946,-0.964292,-1.45983,0.351291,-1.82694,-1.00078,0.126387,-2.01216,-1.30134,-0.357435,-0.674427,-0.746228
-0.23063,-2.07122,-1.15558,0.108027,-1.63966,-1.0538,0.00426862,-2.13294,-1.37354,-0.437388,-1.31877,-1.12905,0.551204,-1.24078,-1.49694,0.693704,-1.90907,-0.506264,0.276767,-1.90393,-1.5568,0.167115,-2.25799,-1.50967
0.34554,-1.00075,-1.25738,-0.435787,-2.01567,-0.40819,-0.353247,-0.725177,-0.839179,-0.753292,-0.409483,-1.33799,-0.692364,-0.995834,-1.52052,-0.346071,-0.130593,-0.830182,-0.586417,-1.49832,-1.09881,-0.175633,-1.9608,-1.50316
-0.318754,-2.0275,-1.09705,0.547114,-0.954619,-0.361028,0.770416,-1.87403,-0.231972,-0.373691,-2.15589,-0.212742,-0.495317,-0.553613,-0.907259,-0.398236,-1.87217,-0.822508,-0.667743,-2.13248,-0.53949,0.0530916,-0.142709,-0.174144
0.536842,-1.03284,-0.998545,-0.284613,-0.0045979,-1.09912,0.406347,-0.340732,-0.302672,0.657061,-0.982859,-1.45273,-0.757829,-0.997801,-0.774694,0.133563,-2.21069,-1.42912,-0.358012,-0.407337,-0.552001,0.171703,-0.14983,-1.22943
-0.717709,-1.8005,-0.139202,-0.767653,-1.80709,-0.0230874,-0.652207,-1.27486,-0.326615,0.42906,-2.0195,-0.838946,-0.20411,-1.47615,-1.40542,0.566214,-2.02362,-1.10931,-0.409049,-1.27752,-1.52802,-0.39346,-1.20575,-1.48101
-0.549532,-0.111001,-0.867074,0.610853,-1.65321,-0.428566,0.405343,-0.714162,-0.862013,-0.70937,-1.82767,-0.609307,0.439704,-0.0366308,-0.744461,0.45855,-1.71038,-0.32842,-0.657753,-2.21186,-0.392849,-0.607029,-1.90889,-0.109432
0.266044,-0.282469,-1.27573,-0.464191,-1.02006,-1.43297,-0.748492,-2.19567,-0.548048,0.342595,-0.2618,-0.461484,0.316547,-0.338741,-0.65044,-0.653868,-0.224092,-1.39561,-0.522091,-1.69709,-1.50133,-0.47745,-1.06897,-0.700865
0.272088,-1.63509,-0.496378,-0.326271,-2.29008,-1.25577,-0.329046,-1.5653,-0.284061,-0.042052,-1.95035,-0.232507,-0.339304,-0.146103,-0.853015,0.213844,-1.18152,-0.76631,-0.730575,-2.03179,-0.421628,0.147167,-1.83471,-0.483631
-0.553001,-0.0292438,-0.0370246,-0.742036,-1.76516,-0.589868,-0.232638,-0.0196009,-0.10989,0.534352,-0.0663396,-1.53517,-0.441134,-0.791872,-0.610709,-0.495022,-1.97862,-0.818477,0.0484618,-0.551462,-0.836108,0.107976,-0.860881,-0.600452
0.144589,-0.463845,-1.28675,0.194669,-0.812939,-1.35303,0.123737,-1.51972,-0.332045,-0.552103,-1.75541,-1.05984,0.0143674,-0.645266,-0.904367,-0.449755,-0.529503,-0.11434,-0.0027528,-1.52219,-1.36504,-0.579724,-1.04628,-0.2398
0.107721,-0.78567,-1.15545,0.439672,-2.04147,-1.00138,0.630489,-0.289771,-0.80201,0.567407,-1.46651,-0.734379,-0.503214,-0.919181,-0.217745,-0.077338,-1.30912,-0.525288,-0.775288,-1.85461,-0.68009,-0.190072,-0.315517,-0.546131
0.0544321,-0.328868,-0.213925,0.368673,-0.592763,-1.55703,-0.351296,-0.769487,-1.50726,-0.145458,-2.0073,-0.98447,0.574753,-0.742495,-0.745403,0.245482,-1.86453,-0.666535,0.0991828,-1.06834,-0.672207,-0.00489732,-1.05643,-0.610519
0.0192561,-1.70179,-1.02868,-0.312222,-1.23284,-0.26153,-0.683504,-1.82883,-0.0408835,0.124386,-1.99033,-1.50762,0.586926,-2.34351,-0.968174,0.780808,-0.772596,-0.739297,-0.635198,-1.59826,-0.161295,-0.466486,-0.134812,-0.945604
