-0.546837,-0.423157,-0.46549,0.398249,-1.84783,-1.2104,-0.73837,-0.577403,-0.352596,-0.266617,-0.205165,-1.51701,0.684234,-2.112,-0.173352,0.24329,-2.33965,-1.39681,-0.323208,-2.1152,-1.209,-0.750778,-1.91507,-0.922711
-0.537369,-0.631264,-0.521029,-0.427078,-1.5912,-1.15622,-0.32117,-0.503962,-1.18113,-0.06843,-1.28882,-0.198561,0.259998,-2.2383,-1.37067,0.26116,-0.66587,-0.278034,-0.482528,-1.47362,-1.40862,0.616353,-1.2892,-1.0653
0.785,-1.9343,-0.0424564,0.775126,-2.33069,-0.749419,-0.785,-0.997489,-1.23567,0.326866,-1.39251,-0.645493,0.620293,-0.76802,-0.543659,0.0825051,-0.958178,-1.3274,-0.446153,-0.22425,-0.936715,0.773183,-1.3764,-0.566181
-0.711389,-1.88893,-1.47162,0.438589,-0.218218,-0.870735,-0.404931,-0.305025,-0.320405,0.281277,-2.27118,-1.37079,0.785,-1.07115,-1.50703,0.713695,-2.22201,-0.645508,-0.276582,-0.39339,-0.0864987,0.55642,-1.82615,-0.129231
-0.785,-0.180062,-1.19881,-0.234942,-1.53104,-0.79723,-0.330214,-2.18524,-1.40199,0.0475599,-0.323521,-1.32804,-0.107147,-2.12409,-0.315613,-0.375836,-1.47906,-0.655444,0.408837,-1.95062,-0.659057,0.107636,-1.21834,-0.601665
-0.311495,-2.09989,-0.827649,-0.27131,-2.06201,-0.626684,-0.254269,-0.527595,-0.421114,-0.467525,-2.29468,-0.507286,0.303395,-1.0431,-0.583548,-0.353535,-2.003,-1.40936,0.193532,-0.242695,-1.44752,-0.410733,-0.374481,-1.12308
-0.670066,-2.11319,-0.776957,0.563954,-0.752822,-1.4658,0.11268,-2.08908,-0.572954,-0.367705,-0.830901,-0.280432,-0.402213,-1.64783,-1.49391,-0.185599,-2.32316,-1.1805,-0.261593,0,-1.31158,-0.562199,-2.2407,-0.438881
0.458731,-0.787395,-0.440175,-0.0265355,-1.30806,-1.25627,0.290881,-2.00554,-0.791463,-0.594862,-1.15748,-1.04573,0.172755,-0.955108,-0.400069,0.0868566,-2.0896,-0.272522,-0.10147,-1.50415,-0.722128,0.136165,-0.923977,-1.39663
0.773839,-2.14346,-0.933391,-0.259764,-1.22267,-1.0564,0.123936,-2.07864,-0.305975,0.670344,-1.71998,-1.32294,-0.0796296,-1.05093,-0.156353,-0.535279,-0.86349,-1.57,0.130575,-1.14889,-0.0470046,0.477393,-1.48745,-1.22736
-0.684969,-1.6216,-0.718842,-0.17416,-0.452564,-1.51819,-0.551942,-1.35236,-1.52173,0.777961,-1.281,-1.42784,0.564393,-0.404959,-1.57,0.117541,-2.18853,-0.994553,0.0585002,-1.94203,-0.557228,0.0382137,-1.15458,-0.807839
